Unnamed: 0,word,lemma,onset,offset,logfreq,pos,section,top_down,bottom_up,left_corner
6378,man,man,2294.8909999999996,2295.2009999999996,6.647766191547105,NOUN,4,1,2,2
6379,again,again,2295.2009999999996,2295.571,6.023374951097495,ADV,4,2,2,2
6380,raised,raised,2295.571,2295.961,4.48718588007821,VERB,4,2,1,2
6381,his,his,2295.961,2296.1209999999996,8.427771639559914,DET,4,3,2,3
6382,hat,hat,2296.1209999999996,2296.381,3.358081090588527,NOUN,4,2,3,3
6383,in,in,2296.381,2296.4509999999996,9.970445020661009,ADP,4,2,1,2
6384,a,a,2296.4509999999996,2296.5109999999995,9.87220326249636,DET,4,2,1,2
6385,salute,salute,2296.5109999999995,2297.0299999999997,1.4391476880236929,NOUN,4,1,5,2
6386,after,after,2297.783,2298.3279999999995,6.923333308945455,ADP,4,3,1,2
6387,five,five,2298.3279999999995,2298.738,5.5943395632748185,NUM,4,3,1,2
6388,minutes,minutes,2298.738,2299.0879999999997,4.631812116934513,NOUN,4,1,2,2
6389,of,of,2299.0879999999997,2299.1879999999996,10.576559568665022,ADP,4,2,1,2
6390,this,this,2299.1879999999996,2299.428,8.485516748555685,DET,4,2,1,2
6391,exercise,exercise,2299.428,2300.308,4.513515317386377,NOUN,4,1,5,2
6392,the,the,2300.308,2300.508,11.115800481137065,DET,4,2,1,2
6393,little,little,2300.508,2300.798,6.329168168121289,ADJ,4,1,1,1
6394,prince,prince,2300.798,2301.2079999999996,4.224934131925703,NOUN,4,1,2,2
6395,grew,grew,2301.2079999999996,2301.4439999999995,3.946231176757883,VERB,4,2,1,2
6396,tired,tired,2301.4439999999995,2301.9179999999997,3.261552099148637,ADJ,4,2,2,2
6397,of,of,2301.9179999999997,2302.008,10.576559568665022,ADP,4,2,1,2
6398,the,the,2302.008,2302.0879999999997,11.115800481137065,DET,4,3,1,2
6399,monotony,monotony,2302.0879999999997,2302.768,0.9638229623194712,NOUN,4,1,2,2
6400,of,of,2302.768,2302.868,10.576559568665022,ADP,4,2,1,2
6401,the,the,2302.868,2302.948,11.115800481137065,DET,4,2,1,2
6402,game,game,2302.948,2303.336,4.320869058362426,NOUN,4,1,7,2
6403,and,and,2304.388,2304.723,10.263048328453316,CCONJ,4,3,1,2
6404,what,what,2304.723,2304.993,7.344589846836358,PRON,4,3,2,3
6405,should,should,2304.993,2305.2029999999995,6.938187486102339,VERB,4,3,1,2
6406,i,i,2305.2029999999995,2305.3529999999996,8.500758884952813,PRON,4,2,2,2
6407,do,do,2305.3529999999996,2305.7929999999997,7.253965659872986,AUX,4,2,6,3
6408,he,he,2305.7929999999997,2306.0629999999996,8.557202055435473,PRON,4,3,2,3
6409,asked,asked,2306.0629999999996,2306.517,5.393491173417632,VERB,4,2,1,2
6410,to,to,2306.8909999999996,2306.9959999999996,10.106224294072677,PART,4,3,1,2
6411,make,make,2306.9959999999996,2307.296,6.456125806273467,VERB,4,2,1,2
6412,the,the,2307.296,2307.3759999999997,11.115800481137065,DET,4,3,1,2
6413,hat,hat,2307.3759999999997,2307.716,3.358081090588527,NOUN,4,1,2,2
6414,come,come,2307.716,2307.9359999999997,6.057977679916096,VERB,4,2,1,2
6415,down,down,2307.9359999999997,2308.401,6.282248055132532,ADP,4,2,10,3
6416,but,but,2309.1639999999998,2309.2789999999995,8.170553440359209,CCONJ,4,2,1,2
6417,the,the,2309.2789999999995,2309.359,11.115800481137065,DET,4,2,1,2
6418,conceited,conceited,2309.359,2309.939,0.1399358402975166,ADJ,4,1,1,1
6419,man,man,2309.939,2310.2789999999995,6.647766191547105,NOUN,4,1,2,2
6420,didnt,did,2310.2789999999995,2310.415,6.7723363918744015,AUX,4,2,1,2
6421,,not,2310.415,2310.551,8.652789949703957,PART,4,1,1,1
6422,hear,hear,2310.551,2310.7789999999995,4.635020207956977,VERB,4,2,1,2
6423,him,him,2310.7789999999995,2311.0389999999998,7.309814593955469,PRON,4,2,5,3
6424,conceited,conceited,2311.5379999999996,2312.0629999999996,0.1399358402975166,VERB,4,3,1,2
6425,people,people,2312.0629999999996,2312.473,6.726209421255855,NOUN,4,1,2,2
6426,never,never,2312.473,2312.7729999999997,6.142402930172954,ADV,4,2,2,2
6427,hear,hear,2312.7729999999997,2313.0269999999996,4.635020207956977,VERB,4,3,1,2
6428,anything,anything,2313.0269999999996,2313.393,5.070914758313443,PRON,4,2,3,3
6429,but,but,2313.393,2313.5829999999996,8.170553440359209,SCONJ,4,1,1,1
6430,praise,praise,2313.5829999999996,2314.057,3.354280461874404,NOUN,4,2,4,3
6431,do,do,2314.526,2314.995,7.253965659872986,AUX,4,2,1,2
6432,you,you,2314.995,2315.116,7.992843190830359,PRON,4,2,2,2
6433,really,really,2315.116,2315.5019999999995,5.229235205360593,ADV,4,2,2,2
6434,admire,admire,2315.5019999999995,2315.8619999999996,2.101777721525488,VERB,4,2,1,2
6435,me,me,2315.8619999999996,2315.961,6.944665633002234,PRON,4,3,2,3
6436,a,a,2315.961,2316.051,9.87220326249636,DET,4,2,1,2
6437,lot,lot,2316.051,2316.5099999999998,4.524935793277486,NOUN,4,1,5,2
6438,he,he,2316.714,2316.839,8.557202055435473,PRON,4,3,2,3
6439,asked,asked,2316.839,2317.149,5.393491173417632,VERB,4,2,1,2
6440,the,the,2317.149,2317.229,11.115800481137065,DET,4,2,1,2
6441,little,little,2317.229,2317.459,6.329168168121289,ADJ,4,1,1,1
6442,prince,prince,2317.459,2317.939,4.224934131925703,NOUN,4,1,4,2
6443,what,what,2318.8419999999996,2318.937,7.344589846836358,PRON,4,3,2,3
6444,does,does,2318.937,2319.1169999999997,6.291939441358515,AUX,4,2,1,2
6445,that,that,2319.1169999999997,2319.2969999999996,9.22325659724273,DET,4,2,2,2
6446,mean,mean,2319.2969999999996,2319.9359999999997,5.219598781836631,VERB,4,2,1,2
6447,to,to,2319.9359999999997,2320.2889999999998,10.106224294072677,PART,4,3,1,2
6448,admire,admire,2320.2889999999998,2320.901,2.101777721525488,VERB,4,2,7,3
6449,to,to,2321.5739999999996,2321.8089999999997,10.106224294072677,ADP,4,4,1,2
6450,admire,admire,2321.8089999999997,2322.3689999999997,2.101777721525488,NOUN,4,2,4,3
6451,means,means,2322.3689999999997,2322.754,5.804019889615256,VERB,4,2,1,2
6452,to,to,2323.008,2323.133,10.106224294072677,PART,4,3,1,2
6453,recognise,recognise,2323.133,2323.863,2.134722499757709,VERB,4,2,1,2
6454,that,that,2323.863,2323.993,9.22325659724273,SCONJ,4,2,1,2
6455,i,i,2323.993,2324.173,8.500758884952813,PRON,4,3,2,3
6456,m,am,2324.173,2324.243,5.700109069289892,AUX,4,2,1,2
6457,the,the,2324.243,2324.343,11.115800481137065,DET,4,3,1,2
6458,most,most,2324.343,2324.644,6.993932975223189,ADV,4,1,1,1
6459,handsome,handsome,2324.644,2325.153,2.956575558352797,ADJ,4,1,2,2
6460,the,the,2325.153,2325.303,11.115800481137065,DET,4,2,1,2
6461,best,best,2325.303,2325.7129999999997,5.71455754782416,ADJ,4,1,1,1
6462,dressed,dressed,2325.7129999999997,2326.073,3.31846773406316,VERB,4,1,2,2
6463,the,the,2326.073,2326.173,11.115800481137065,DET,4,2,1,2
6464,richest,richest,2326.173,2326.6929999999998,1.751579629593322,ADJ,4,1,2,2
6465,and,and,2326.6929999999998,2326.823,10.263048328453316,CCONJ,4,1,1,1
6466,the,the,2326.823,2326.883,11.115800481137065,DET,4,3,1,2
6467,most,most,2326.883,2327.2029999999995,6.993932975223189,ADV,4,2,1,2
6468,intelligent,intelligent,2327.2029999999995,2327.8529999999996,3.2044117222573782,ADJ,4,1,2,2
6469,man,man,2327.8529999999996,2328.033,6.647766191547105,NOUN,4,1,2,2
6470,on,on,2328.033,2328.143,8.668539943910762,ADP,4,2,1,2
6471,the,the,2328.143,2328.2029999999995,11.115800481137065,DET,4,2,1,2
6472,planet,planet,2328.2029999999995,2328.747,2.782229599276462,NOUN,4,1,13,2
6473,but,but,2329.865,2330.1099999999997,8.170553440359209,CCONJ,4,2,1,2
6474,you,you,2330.1099999999997,2330.3399999999997,7.992843190830359,PRON,4,2,2,2
6475,re,are,2330.3399999999997,2330.423,8.452121194672523,AUX,4,2,1,2
6476,the,the,2330.423,2330.5599999999995,11.115800481137065,DET,4,3,1,2
6477,only,only,2330.5599999999995,2330.9599999999996,7.270521632557186,ADJ,4,1,1,1
6478,man,man,2330.9599999999996,2331.1899999999996,6.647766191547105,NOUN,4,1,2,2
6479,on,on,2331.1899999999996,2331.3099999999995,8.668539943910762,ADP,4,2,1,2
6480,the,the,2331.3099999999995,2331.3999999999996,11.115800481137065,DET,4,2,1,2
6481,planet,planet,2331.3999999999996,2332.0289999999995,2.782229599276462,NOUN,4,1,6,2
6482,do,do,2332.598,2332.7529999999997,7.253965659872986,AUX,4,3,1,2
6483,it,it,2332.7529999999997,2332.8729999999996,8.891153872448442,PRON,4,2,2,2
6484,for,for,2332.8729999999996,2332.9829999999997,9.022419166371732,ADP,4,2,1,2
6485,me,me,2332.9829999999997,2333.238,6.944665633002234,PRON,4,2,5,3
6486,admire,admire,2333.4919999999997,2333.977,2.101777721525488,VERB,4,3,1,2
6487,me,me,2333.977,2334.1169999999997,6.944665633002234,PRON,4,3,2,3
6488,just,just,2334.1169999999997,2334.3869999999997,6.354370040797351,ADV,4,2,1,2
6489,the,the,2334.3869999999997,2334.4469999999997,11.115800481137065,DET,4,1,1,1
6490,same,same,2334.4469999999997,2334.8669999999997,6.672918629076881,ADJ,4,1,5,2
6491,i,i,2335.785,2335.8769999999995,8.500758884952813,PRON,4,4,2,3
6492,admire,admire,2335.8769999999995,2336.305,2.101777721525488,VERB,4,2,1,2
6493,you,you,2336.305,2336.595,7.992843190830359,PRON,4,2,4,3
6494,said,said,2336.939,2337.0939999999996,6.866599895560644,VERB,4,3,2,3
6495,the,the,2337.0939999999996,2337.1839999999997,11.115800481137065,DET,4,3,1,2
6496,little,little,2337.1839999999997,2337.4439999999995,6.329168168121289,ADJ,4,2,1,2
6497,prince,prince,2337.4439999999995,2337.834,4.224934131925703,NOUN,4,1,3,2
6498,shrugging,shrugging,2337.834,2338.254,-0.4893903430459256,VERB,4,4,1,2
6499,his,his,2338.254,2338.424,8.427771639559914,DET,4,3,2,3
6500,shoulders,shoulders,2338.424,2338.874,3.3119653590449287,NOUN,4,2,4,3
6501,a,a,2338.874,2338.9539999999997,9.87220326249636,DET,4,2,1,2
6502,little,little,2338.9539999999997,2339.258,6.329168168121289,ADJ,4,1,7,2
6503,but,but,2340.0119999999997,2340.1769999999997,8.170553440359209,CCONJ,4,2,1,2
6504,how,how,2340.1769999999997,2340.4069999999997,6.6817576586850205,ADV,4,2,2,2
6505,can,can,2340.4069999999997,2340.647,7.653732073186615,VERB,4,3,1,2
6506,that,that,2340.647,2340.8469999999998,9.22325659724273,DET,4,2,2,2
6507,interest,interest,2340.8469999999998,2341.3269999999998,5.637642672151656,NOUN,4,2,1,2
6508,you,you,2341.3269999999998,2341.437,7.992843190830359,PRON,4,2,2,2
6509,so,so,2341.437,2341.6669999999995,7.514636259384674,ADV,4,2,1,2
6510,much,much,2341.6669999999995,2342.151,6.634948682648827,ADJ,4,1,6,2
6511,and,and,2343.0339999999997,2343.1989999999996,10.263048328453316,CCONJ,4,2,1,2
6512,the,the,2343.1989999999996,2343.259,11.115800481137065,DET,4,2,1,2
6513,little,little,2343.259,2343.499,6.329168168121289,ADJ,4,1,1,1
6514,prince,prince,2343.499,2343.999,4.224934131925703,NOUN,4,1,2,2
6515,went,went,2343.999,2344.2519999999995,5.639386165628231,VERB,4,2,1,2
6516,away,away,2344.2519999999995,2344.604,5.731948721982551,ADV,4,2,4,3
6517,the,the,2345.6169999999997,2345.682,11.115800481137065,DET,4,3,1,2
6518,grownups,grownups,2345.682,2346.3219999999997,-1.16883091108088,NOUN,4,1,2,2
6519,are,are,2346.3219999999997,2346.3949999999995,8.452121194672523,AUX,4,2,1,2
6520,certainly,certainly,2346.3949999999995,2347.0519999999997,4.759949239775645,ADV,4,2,2,2
6521,very,very,2347.0519999999997,2347.5359999999996,6.851819646651834,ADV,4,2,1,2
6522,odd,odd,2347.5359999999996,2347.9809999999998,3.0807165974589883,ADJ,4,1,4,2
6523,he,he,2348.225,2348.2999999999997,8.557202055435473,PRON,4,3,2,3
6524,said,said,2348.2999999999997,2348.58,6.866599895560644,VERB,4,2,1,2
6525,to,to,2348.58,2348.7039999999997,10.106224294072677,ADP,4,2,1,2
6526,himself,himself,2348.7039999999997,2349.1699999999996,5.97850594594359,PRON,4,2,3,3
6527,as,as,2349.1699999999996,2349.2999999999997,8.884250056228082,SCONJ,4,2,1,2
6528,he,he,2349.2999999999997,2349.3799999999997,8.557202055435473,PRON,4,3,2,3
6529,continued,continued,2349.3799999999997,2349.97,5.053503194323431,VERB,4,2,1,2
6530,his,his,2349.97,2350.18,8.427771639559914,DET,4,3,2,3
6531,journey,journey,2350.18,2350.589,3.837967339598732,NOUN,4,2,8,3
6532,the,the,2351.7259999999997,2351.8109999999997,11.115800481137065,DET,4,3,1,2
6533,next,next,2351.8109999999997,2352.191,5.626973421969243,ADJ,4,1,1,1
6534,planet,planet,2352.191,2352.6409999999996,2.782229599276462,NOUN,4,1,2,2
6535,was,was,2352.6409999999996,2352.821,8.84891128785763,AUX,4,2,1,2
6536,inhabited,inhabited,2352.821,2353.381,2.119094853556488,VERB,4,2,1,2
6537,by,by,2353.381,2353.5509999999995,8.691902515208051,ADP,4,2,1,2
6538,a,a,2353.5509999999995,2353.6609999999996,9.87220326249636,DET,4,2,1,2
6539,heavy,heavy,2353.6609999999996,2354.031,4.521070928296416,NOUN,4,1,1,1
6540,drinker,drinker,2354.031,2354.575,0.2884817526223452,PROPN,4,1,6,2
6541,this,this,2355.1539999999995,2355.509,8.485516748555685,DET,4,4,2,3
6542,was,was,2355.509,2355.6389999999997,8.84891128785763,AUX,4,2,1,2
6543,a,a,2355.6389999999997,2355.7079999999996,9.87220326249636,DET,4,2,1,2
6544,very,very,2355.7079999999996,2356.0679999999998,6.851819646651834,ADV,4,2,1,2
6545,short,short,2356.0679999999998,2356.549,5.411288845207198,ADJ,4,1,2,2
6546,visit,visit,2356.549,2356.9629999999997,4.374674675128255,NOUN,4,1,4,2
6547,but,but,2357.2029999999995,2357.519,8.170553440359209,CCONJ,4,1,1,1
6548,it,it,2357.519,2357.6369999999997,8.891153872448442,PRON,4,3,2,3
6549,plunged,plunged,2357.6369999999997,2358.1269999999995,1.8505628257040327,VERB,4,2,1,2
6550,the,the,2358.1269999999995,2358.2079999999996,11.115800481137065,DET,4,2,1,2
6551,little,little,2358.2079999999996,2358.4669999999996,6.329168168121289,ADJ,4,1,1,1
6552,prince,prince,2358.4669999999996,2358.9179999999997,4.224934131925703,NOUN,4,1,2,2
6553,into,into,2358.9179999999997,2359.1369999999997,7.278421881547606,ADP,4,2,1,2
6554,a,a,2359.1369999999997,2359.1879999999996,9.87220326249636,DET,4,2,1,2
6555,deep,deep,2359.1879999999996,2359.5679999999998,4.793142414290861,ADJ,4,1,1,1
6556,sadness,sadness,2359.5679999999998,2360.2609999999995,1.963665864929781,NOUN,4,1,6,2
6557,what,what,2361.613,2361.778,7.344589846836358,PRON,4,3,2,3
6558,are,are,2361.778,2361.85,8.452121194672523,AUX,4,2,1,2
6559,you,you,2361.85,2361.928,7.992843190830359,PRON,4,2,2,2
6560,doing,doing,2361.928,2362.298,4.932673752626544,VERB,4,2,1,2
6561,there,there,2362.298,2362.613,7.628371701531627,ADV,4,2,5,3
6562,he,he,2362.9269999999997,2363.0119999999997,8.557202055435473,PRON,4,3,2,3
6563,said,said,2363.0119999999997,2363.2419999999997,6.866599895560644,VERB,4,2,1,2
6564,to,to,2363.2419999999997,2363.412,10.106224294072677,ADP,4,2,1,2
6565,the,the,2363.412,2363.5019999999995,11.115800481137065,DET,4,2,1,2
6566,drinker,drinker,2363.5019999999995,2364.0919999999996,0.2884817526223452,NOUN,4,1,3,2
6567,who,who,2364.0919999999996,2364.232,7.525262545333337,PRON,4,3,2,3
6568,he,he,2364.232,2364.392,8.557202055435473,PRON,4,3,2,3
6569,found,found,2364.392,2364.7819999999997,6.314978182564803,VERB,4,2,1,2
6570,sitting,sitting,2364.7819999999997,2365.2019999999998,3.9798124864645033,VERB,4,3,1,2
6571,in,in,2365.2019999999998,2365.352,9.970445020661009,ADP,4,2,1,2
6572,silence,silence,2365.352,2365.9519999999998,3.8368898926126302,NOUN,4,2,3,3
6573,in,in,2365.9519999999998,2366.0519999999997,9.970445020661009,ADP,4,2,1,2
6574,front,front,2366.0519999999997,2366.352,4.974247896643866,NOUN,4,3,2,3
6575,of,of,2366.352,2366.432,10.576559568665022,ADP,4,2,1,2
6576,a,a,2366.432,2366.482,9.87220326249636,DET,4,4,1,2
6577,number,number,2366.482,2366.9419999999996,6.280152363629598,NOUN,4,1,2,2
6578,of,of,2366.9419999999996,2367.0719999999997,10.576559568665022,ADP,4,2,1,2
6579,empty,empty,2367.0719999999997,2367.4619999999995,3.722241693720337,ADJ,4,2,1,2
6580,bottles,bottles,2367.4619999999995,2368.3819999999996,2.295157577165249,NOUN,4,1,4,2
6581,and,and,2368.3819999999996,2368.522,10.263048328453316,CCONJ,4,1,1,1
6582,a,a,2368.522,2368.5519999999997,9.87220326249636,DET,4,3,1,2
6583,number,number,2368.5519999999997,2368.9019999999996,6.280152363629598,NOUN,4,1,2,2
6584,of,of,2368.9019999999996,2368.9719999999998,10.576559568665022,ADP,4,2,1,2
6585,full,full,2368.9719999999998,2369.2819999999997,5.521420917062225,ADJ,4,2,1,2
6586,bottles,bottles,2369.2819999999997,2369.89,2.295157577165249,NOUN,4,1,15,2
6587,i,i,2370.6079999999997,2370.7129999999997,8.500758884952813,PRON,4,4,2,3
6588,m,am,2370.7129999999997,2370.8129999999996,5.700109069289892,AUX,4,2,1,2
6589,drinking,drinking,2370.8129999999996,2371.433,3.387875707545665,VERB,4,2,4,3
6590,replied,replied,2371.7169999999996,2372.182,4.028418412105934,VERB,4,2,2,2
6591,the,the,2372.182,2372.2619999999997,11.115800481137065,DET,4,2,1,2
6592,drinker,drinker,2372.2619999999997,2372.7119999999995,0.2884817526223452,NOUN,4,1,1,1
6593,gloomily,gloomily,2372.7119999999995,2373.332,-0.1803834361636956,ADV,4,1,3,2
6594,why,why,2374.2599999999998,2374.495,5.677506943243938,ADV,4,3,2,3
6595,are,are,2374.495,2374.5939999999996,8.452121194672523,AUX,4,2,1,2
6596,you,you,2374.5939999999996,2374.745,7.992843190830359,PRON,4,2,2,2
6597,drinking,drinking,2374.745,2375.3089999999997,3.387875707545665,VERB,4,2,4,3
6598,the,the,2375.5589999999997,2375.644,11.115800481137065,DET,4,3,1,2
6599,little,little,2375.644,2375.874,6.329168168121289,ADJ,4,1,1,1
6600,prince,prince,2375.874,2376.2839999999997,4.224934131925703,PROPN,4,1,2,2
6601,asked,asked,2376.2839999999997,2376.5939999999996,5.393491173417632,VERB,4,2,1,2
6602,him,him,2376.5939999999996,2376.774,7.309814593955469,PRON,4,2,4,3
6603,to,to,2377.4519999999998,2377.6369999999997,10.106224294072677,PART,4,4,1,2
6604,forget,forget,2377.6369999999997,2378.4259999999995,3.677236942329862,VERB,4,2,4,3
6605,replied,replied,2378.8099999999995,2379.2149999999997,4.028418412105934,VERB,4,2,1,2
6606,the,the,2379.2149999999997,2379.305,11.115800481137065,DET,4,2,1,2
6607,drinker,drinker,2379.305,2379.7749999999996,0.2884817526223452,NOUN,4,1,4,2
6608,to,to,2380.6279999999997,2380.743,10.106224294072677,PART,4,4,1,2
6609,forget,forget,2380.743,2381.143,3.677236942329862,VERB,4,2,1,2
6610,what,what,2381.143,2381.653,7.344589846836358,PRON,4,2,5,3
6611,asked,asked,2382.022,2382.3469999999998,5.393491173417632,VERB,4,2,1,2
6612,the,the,2382.3469999999998,2382.437,11.115800481137065,DET,4,3,1,2
6613,little,little,2382.437,2382.6569999999997,6.329168168121289,ADJ,4,1,1,1
6614,prince,prince,2382.6569999999997,2383.1269999999995,4.224934131925703,NOUN,4,1,2,2
6615,who,who,2383.1269999999995,2383.247,7.525262545333337,PRON,4,3,2,3
6616,already,already,2383.247,2383.707,5.525174015774129,ADV,4,3,2,3
6617,felt,felt,2383.707,2384.057,5.2351112906442445,VERB,4,2,1,2
6618,sorry,sorry,2384.057,2384.3869999999997,3.4589630185122977,ADJ,4,2,2,2
6619,for,for,2384.3869999999997,2384.517,9.022419166371732,ADP,4,2,1,2
6620,him,him,2384.517,2384.7859999999996,7.309814593955469,PRON,4,2,9,3
6621,to,to,2385.7839999999997,2385.919,10.106224294072677,PART,4,4,1,2
6622,forget,forget,2385.919,2386.419,3.677236942329862,VERB,4,2,1,2
6623,that,that,2386.419,2386.669,9.22325659724273,SCONJ,4,2,1,2
6624,i,i,2386.669,2386.879,8.500758884952813,PRON,4,3,2,3
6625,m,am,2386.879,2386.939,5.700109069289892,AUX,4,2,1,2
6626,ashamed,ashamed,2386.939,2387.7329999999997,2.3375660618892917,PROPN,4,2,8,3
6627,confessed,confessed,2388.017,2388.5429999999997,2.1511224637860744,VERB,4,2,1,2
6628,the,the,2388.5429999999997,2388.6319999999996,11.115800481137065,DET,4,2,1,2
6629,drinker,drinker,2388.6319999999996,2389.151,0.2884817526223452,NOUN,4,1,2,2
6630,lowering,lowering,2389.151,2389.522,2.1767724057985127,VERB,4,3,1,2
6631,his,his,2389.522,2389.7419999999997,8.427771639559914,DET,4,3,2,3
6632,head,head,2389.7419999999997,2390.062,5.672188603065022,NOUN,4,2,7,3
6633,ashamed,ashamed,2390.93,2391.375,2.3375660618892917,ADJ,4,3,2,3
6634,of,of,2391.375,2391.5249999999996,10.576559568665022,ADP,4,2,1,2
6635,what,what,2391.5249999999996,2391.975,7.344589846836358,PRON,4,2,3,3
6636,inquired,inquired,2392.1989999999996,2392.6839999999997,2.070325113033554,VERB,4,2,2,2
6637,the,the,2392.6839999999997,2392.7639999999997,11.115800481137065,DET,4,3,1,2
6638,little,little,2392.7639999999997,2393.004,6.329168168121289,ADJ,4,1,1,1
6639,prince,prince,2393.004,2393.484,4.224934131925703,NOUN,4,1,2,2
6640,who,who,2393.484,2393.564,7.525262545333337,PRON,4,3,2,3
6641,wanted,wanted,2393.564,2393.9539999999997,4.913830664825064,VERB,4,3,1,2
6642,to,to,2393.9539999999997,2394.024,10.106224294072677,PART,4,3,1,2
6643,help,help,2394.024,2394.294,5.530499942512916,VERB,4,2,1,2
6644,him,him,2394.294,2394.519,7.309814593955469,PRON,4,2,10,3
6645,ashamed,ashamed,2395.3469999999998,2396.162,2.3375660618892917,ADJ,4,3,2,3
6646,of,of,2396.162,2396.352,10.576559568665022,ADP,4,2,1,2
6647,drinking,drinking,2396.5409999999997,2397.3709999999996,3.387875707545665,NOUN,4,2,3,3
6648,concluded,concluded,2397.6499999999996,2398.2149999999997,3.706891263165622,VERB,4,2,2,2
6649,the,the,2398.2149999999997,2398.2749999999996,11.115800481137065,DET,4,2,1,2
6650,drinker,drinker,2398.2749999999996,2399.0649999999996,0.2884817526223452,PROPN,4,1,1,1
